year,class,task_id,answer,page_index,is_text_only,image_path,text
2021,3 und 4,B3,D,2,False,references/2021_3und4_B3.png,"B3 Der Quader rechts besteht aus dem weißen Baustein,
dem schwarzen Baustein und einem grauen Baustein.
Wie sieht der graue Baustein aus?
(A)
(B)
(C)
(D)
(E)"
2021,3 und 4,B4,A,2,False,references/2021_3und4_B4.png,"B4 Mit 3 der Zahlenkarten
5
2 8
1
4
7 bildet Lutz eine 3-stellige Zahl, und zwar
die größtmögliche mit einer ungeraden Ziﬀer und 2 geraden Ziﬀern. Welche ist das?
(A) 874
(B) 785
(C) 854
(D) 847
(E) 984"
2021,3 und 4,B5,E,3,False,references/2021_3und4_B5.png,"B5 In 4 der 5 abgebildeten Reihen können 2 Karten so vertauscht werden, dass danach
gleiche Karten nebeneinander liegen. Bei welcher Reihe klappt das nicht?
(A)
(B)
(C)
(D)
(E)"
2021,3 und 4,B6,D,3,False,references/2021_3und4_B6.png,"B6
1
2
3
4
5
In einem kleinen Kino haben 5 Freunde eine ganze Reihe für sich.
Paul sitzt nicht auf Platz 5. Anabel hat sich Platz 1 ausgesucht.
Lynn sitzt direkt zwischen Josua und Selin. Wo sitzt Lynn?
(A) auf Platz 1 (B) auf Platz 2 (C) auf Platz 3 (D) auf Platz 4 (E) auf Platz 5"
2021,3 und 4,B7,A,3,False,references/2021_3und4_B7.png,"B7 Drei Becher stehen auf dem Tisch, so wie rechts im Bild.
Til stellt den linken Becher nach rechts und dreht ihn dabei um.
Das macht er insgesamt 10-mal. Wie stehen die Becher dann?
(A)
(B)
(C)
(D)
(E)"
2021,3 und 4,B8,E,3,False,references/2021_3und4_B8.png,"B8 Steﬃhat 3 Packungen mit je 10 Müsliriegeln gekauft. Für eine große Wanderung
nimmt sie einige Riegel aus der 1. Packung mit. Aus der 2. Packung nimmt sie so viele
mit, wie noch in der 1. Packung übrig sind. Aus der 3. Packung nimmt sie 2 Riegel mit.
Wie viele Müsliriegel lässt Steﬃzu Hause?
(A) 2
(B) 8
(C) 10
(D) 16
(E) 18
5-Punkte-Aufgaben
38 cm
25 cm
?"
2021,3 und 4,C1,A,3,False,references/2021_3und4_C1.png,"C1
?
30 cm
Der Kochlöﬀel und der Schneebesen neben dem Herd
reichen genau bis zur Arbeitsplatte. Die Kelle und das
Sieb
reichen
genau
bis
zu
dem
großen
Topf.
Der Kochlöﬀel ist 38 cm lang, der Schneebesen 30 cm
und die Kelle 25 cm. Wie lang ist das Sieb?
(A)17 cm (B)16 cm (C)15 cm (D)14 cm (E)13 cm"
2021,3 und 4,C2,D,3,False,references/2021_3und4_C2.png,"C2 In einem Kartenspiel werden zu Beginn alle Karten gleichmäßig an alle Spieler verteilt.
Bei 2, 3 oder 4 Spielern klappt das, aber bei 5 Spielern bleibt eine Karte übrig.
Aus wie vielen Karten könnte dieses Kartenspiel bestehen?
(A) 21
(B) 24
(C) 26
(D) 36
(E) 48"
2021,3 und 4,C3,E,4,False,references/2021_3und4_C3.png,"C3
3
11
10
6
6
13
Yusuf schreibt in die 7 Kästchen die Zahlen von 1 bis 7.
Bei den Klammern steht jeweils die Summe der beiden
Zahlen, die in die beiden dazugehörigen Kästchen gehören.
Welche Zahl gehört in das graue Kästchen in der Mitte?
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5"
2021,3 und 4,C4,B,4,False,references/2021_3und4_C4.png,"C4 Dorotheas Vater hebt in der Bank 80 Euro ab. Der Geldautomat kann 10-Euro-
Scheine, 20-Euro-Scheine und 50-Euro-Scheine ausgeben. Dorothea überlegt, wie
die 80 Euro zusammengestellt sein können. Wie viele Möglichkeiten gibt es?
(A) 8
(B) 7
(C) 6
(D) 5
(E) 4"
2021,3 und 4,C5,E,4,False,references/2021_3und4_C5.png,"C5 Hahn Nero prüft regelmäßig, wie viele Eier seine 5 Hennen legen. In den letzten
2 Wochen hat Adele 7 Eier gelegt, Bärbel 5, Cordula 6, Dörte 2 und Elvira sogar 16.
Jede Henne legt nur weiße oder nur braune Eier. Weiße Eier waren es 3-mal so viele
wie braune Eier. Welche Hennen legen braune Eier?
(A) Adele und Cordula
(B) Bärbel und Cordula
(C) Bärbel und Dörte
(D) Cordula und Dörte
(E) Adele und Dörte
?"
2021,3 und 4,C6,D,4,False,references/2021_3und4_C6.png,"C6
5
7
?
Die Zahlen von 1 bis 9 sollen so in die 9 Kästchen geschrieben
werden, dass die Pfeile immer von einer kleineren zu einer
größeren Zahl zeigen. Die 5 und die 7 sind schon eingetragen.
Welche Zahl gehört in das Kästchen mit dem Fragezeichen?
(A) 2
(B) 3
(C) 4
(D) 6
(E) 8"
2021,3 und 4,C7,E,4,False,references/2021_3und4_C7.png,"C7 Mit 3 Sorten Dosen wurden 2 Waagen ins Gleichgewicht gebracht. Was muss auf die
linke Seite der 3. Waage dazugelegt werden, damit auch diese im Gleichgewicht ist?
Limo
Limo
TOMATEN
TOMATEN
Limo
Limo
Limo
Limo
Limo
TOMATEN
TOMATEN
(A)
Limo
(B)
(C)
(D)
Limo
Limo
(E)"
2021,3 und 4,C8,C,4,False,references/2021_3und4_C8.png,"C8 Herr Duft verkauft auf dem Markt handgemachte Seife, jedes Stück zum selben Preis.
Vor dem Losgehen hatte er etwas Wechselgeld in die Kasse getan. Als er 6 Stück
Seife verkauft hat, sind 56 Euro in der Kasse. Als er insgesamt 18 Stück verkauft hat,
sind es 104 Euro. Wie viel Wechselgeld hatte Herr Duft am Anfang in der Kasse?
(A) 26 Euro
(B) 29 Euro
(C) 32 Euro
(D) 35 Euro
(E) 38 Euro"
2022,3 und 4,A1,A,1,False,references/2022_3und4_A1.png,"A1 Finja legt mit Streichhölzern die Jahreszahl 2022. Eine 2 und die 0
sind schon fertig. Wie viele Streichhölzer braucht Finja insgesamt?
(A) 21
(B) 23
(C) 24
(D) 27
(E) 29"
2022,3 und 4,A2,C,1,False,references/2022_3und4_A2.png,"A2
4 3 1 3
5
5 2
1
4
2 4 2 5
Erik hat ein Puzzle gelegt. Ein Teil fehlt noch. In Nachbarfeldern sollen
immer verschiedene Zahlen stehen. Welches Teil passt?
(A)
5
1 2
(B)
3
2 4
(C)
2
3 1
(D)
2
1 4
(E)
3
4 1"
2022,3 und 4,A3,D,1,False,references/2022_3und4_A3.png,"A3
20 +□= 22 +□
Welche beiden Zahlen können in die beiden Kästchen so
eingetragen werden, dass die Rechnung richtig ist?
(A) 1 und 4
(B) 4 und 3
(C) 2 und 7
(D) 5 und 3
(E) 8 und 9"
2022,3 und 4,A4,C,1,False,references/2022_3und4_A4.png,"A4
Mützen
BÜCHER
CDs
Plüschtiere
Schuhe
Spiele
Puzzles
Fußball
Bastelzeug
Schulsachen
Lena sucht ihr Lieblingsbuch. Ihre Familie
ist gerade umgezogen. Im Flur sind lauter
Kisten gestapelt.
Wie viele Kisten muss Lena wegräumen,
um an die Bücherkiste zu kommen?
(A) 3
(B) 4
(C) 5
(D) 6
(E) 7"
2022,3 und 4,A5,E,1,False,references/2022_3und4_A5.png,"A5
3
2
5
7
4
6
1
8
In jeder waagerechten Reihe und in jeder senkrechten Reihe sollen
genau 2 Münzen liegen. Dazu soll eine der Münzen auf ein anderes
Feld umgelegt werden. Welche?
(A)
5
(B)
1
(C)
4
(D)
7
(E)
3"
2022,3 und 4,A6,B,2,False,references/2022_3und4_A6.png,"A6
A
B
C
D
E
Ein Laserstrahl wird abgelenkt wie im linken Bild.
Die Wände, auf die er triﬀt, haben auf beiden
Seiten einen Spiegel. Bei welchem Buchstaben
endet der Laserstrahl im rechten Bild?
(A) A
(B) B
(C) C
(D) D
(E) E"
2022,3 und 4,A7,E,2,False,references/2022_3und4_A7.png,"A7
0
2 3 4
Känguru Kai springt auf dem Zahlenstrahl von der 0 zur 16.
Wie im Bild macht er immer einen langen Sprung und dann
zwei kurze Sprünge. Wie viele Sprünge sind das insgesamt?
(A) 7
(B) 8
(C) 10
(D) 11
(E) 12"
2022,3 und 4,A8,D,2,False,references/2022_3und4_A8.png,"A8 Für unsere Katze Sissi haben meine Eltern einen Kratzbaum gebaut.
Wie sieht der Kratzbaum von oben aus?
(A)
(B)
(C)
(D)
(E)
4-Punkte-Aufgaben"
2022,3 und 4,B1,B,2,False,references/2022_3und4_B1.png,"B1 Der Wind hat einen Teil unserer Picknickdecke umgeklappt. Sie ist
quadratisch und an jeder Seite sind zwei Reihen mit jeweils gleich
vielen dunklen Punkten. Wie viele dunkle Punkte sind es insgesamt?
(A) 34
(B) 32
(C) 30
(D) 28
(E) 26"
2022,3 und 4,B2,B,2,False,references/2022_3und4_B2.png,"B2 Ich soll vier 2 Meter lange Leisten in Stücke zersägen.
Jedes Stück soll einen halben Meter lang sein. Wie oft muss ich sägen?
(A) 10-mal
(B) 12-mal
(C) 14-mal
(D) 18-mal
(E) 20-mal"
2022,3 und 4,B3,A,2,False,references/2022_3und4_B3.png,"B3 Fünf Freunde haben jeder ein Bild gemalt. Leon hat keine Enten gemalt. Auf Elisas
Bild ist ein Baum zu sehen. Paula hat genau zwei Tiere gemalt. Mike hat ein Auto
gemalt. Auf Yusufs Bild sind Schafe. Welches Bild ist von Leon?
(A)
(B)
(C)
(D)
(E)"
2022,3 und 4,B4,C,2,False,references/2022_3und4_B4.png,"B4 Familie Zipl war Pilze sammeln. Von den Eltern und den vier Kindern hat einer 10 Pilze
gefunden und die anderen 8, 6, 5, 4 und 2. Die vier Kinder haben insgesamt 22 Pilze
gefunden. Wie viele Pilze haben die Eltern gefunden?
(A) 2 und 8
(B) 4 und 5
(C) 5 und 8
(D) 6 und 8
(E) 6 und 10"
2022,3 und 4,B5,A,3,False,references/2022_3und4_B5.png,"B5 Bei einem Radrennen führt der Fahrer mit Startnummer 1, dahinter folgen 2, 3, 4 in
dieser Reihenfolge. Da überholt der letzte der vier Fahrer die beiden Fahrer vor ihm.
Und kurz vor der Ziellinie überholt der Fahrer, der jetzt Vorletzter ist, die beiden
Fahrer vor ihm. In welcher Reihenfolge kommen die Radfahrer ins Ziel?
(A) 2, 1, 4, 3
(B) 3, 2, 1, 4
(C) 4, 1, 2, 3
(D) 2, 3, 4, 1
(E) 1, 2, 4, 3"
2022,3 und 4,B6,D,3,False,references/2022_3und4_B6.png,"B6
+
6
4 = 5
7 2
Leo hat mit Zahlenkarten eine Gleichung gelegt.
Dann hat er vier Karten umgedreht. Wie groß ist die
Summe der Ziﬀern auf den umgedrehten Karten?
(A) 8
(B) 9
(C) 11
(D) 13
(E) 14"
2022,3 und 4,B7,C,3,False,references/2022_3und4_B7.png,"B7 Mein Vater hat eine Pizza gebacken und sie in 12 Stücke geschnitten. Als Belag gibt
es Paprika, Mais und Spinat, jedes Stück ist belegt. Auf 3 Stücken ist nur Paprika.
Auf 7 Stücken ist Mais, und auf 5 Stücken ist Spinat.
Wie viele Stücke sind mit Mais und Spinat belegt?
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5"
2022,3 und 4,B8,C,3,False,references/2022_3und4_B8.png,"B8 Eine Raupe hat sich zum Schlafen zusammengefaltet.
Wie könnte das aussehen?
(A)
(B)
(C)
(D)
(E)
5-Punkte-Aufgaben
1
2
3"
2022,3 und 4,C1,E,3,False,references/2022_3und4_C1.png,"C1
A
F
E
D
C
B
1
2
3
4
5
Zwei der abgebildeten Teile
können so in die Mitte gelegt
werden, dass Haus A mit den
Häusern B und E verbunden ist,
aber nicht mit Haus D.
Welche beiden Teile sind das?
(A) 1 und 2
(B) 2 und 3
(C) 1 und 4
(D) 4 und 5
(E) 1 und 5"
2022,3 und 4,C2,D,3,False,references/2022_3und4_C2.png,"C2 Beim Kreisﬁnale im Zweifelderball treten 3 Grundschulen gegeneinander an. Jedes der
3 Teams spielt einmal gegen jedes andere. Wer ein Spiel gewinnt, erhält 3 Punkte.
Wer verliert, erhält 0 Punkte. Bei einem Unentschieden erhalten beide Teams 1 Punkt.
Wie viele Punkte kann keines der Teams insgesamt erreichen?
(A) 1
(B) 2
(C) 4
(D) 5
(E) 6"
2022,3 und 4,C3,B,4,False,references/2022_3und4_C3.png,"C3 Mit drei Sorten von Bausteinen wurde wie
abgebildet ein Würfel gebaut. Wie viele der
kleinen weißen Würfel wurden dabei benutzt?
(A) 8
(B) 11
(C) 13
(D) 16
(E) 19"
2022,3 und 4,C4,A,4,False,references/2022_3und4_C4.png,"C4 Fünf Freundinnen haben jede ein Aquarium zu Hause. Lia hat 2 Fische mehr als Juna.
Isabel hat 3 Fische weniger als Lia. Charlotte hat einen Fisch mehr als Isabel und
3 Fische weniger als Alice. Zwei Mädchen haben gleich viele Fische. Welche?
(A) Charlotte und Juna
(B) Charlotte und Lia
(C) Lia und Alice
(D) Juna und Alice
(E) Alice und Isabel"
2022,3 und 4,C5,E,4,False,references/2022_3und4_C5.png,"C5
von oben
Eine Schnecke triﬀt im Garten auf eine Pyramide,
die aus Würfeln der Seitenlänge 10 cm gebaut ist.
Sie nimmt kräftig Anlauf und kriecht mittig über
das Hindernis. Die Spur, die sie auf der Pyramide
hinterlässt, ist rechts zu sehen. Wie lang ist die
gesamte Spur auf der Pyramide?
(A) 50 cm
(B) 60 cm
(C) 70 cm
(D) 80 cm
(E) 90 cm"
2022,3 und 4,C6,B,4,False,references/2022_3und4_C6.png,"C6 Von den abgebildeten Figuren will ich
einige so auswählen, dass ich 2 dunkle,
2 große und 2 runde Figuren dabei habe.
Wie viele Figuren muss ich mindestens
auswählen?
(A) 2
(B) 3
(C) 4
(D) 5
(E) 6"
2022,3 und 4,C7,D,4,False,references/2022_3und4_C7.png,"C7 Gert, der Grashüpfer, hüpft eine Treppe von unten nach oben und zurück nach unten.
Nach oben nimmt er immer 2 Stufen auf einmal. Nach unten nimmt er immer 3 Stufen
auf einmal. Insgesamt braucht Gert 40 Hüpfer. Wie viele Stufen hat die Treppe?
(A) 36
(B) 42
(C) 44
(D) 48
(E) 54"
2022,3 und 4,C8,D,4,False,references/2022_3und4_C8.png,"C8
26
32
34
In die Felder im Bild rechts sollen Zahlen eingetragen werden.
In gleichfarbige Felder gehört dieselbe Zahl. Rechts sind die
Summen der Zahlen in den Zeilen angegeben. Welche Zahl
gehört in das dunkelgraue Feld?
(A) 6
(B) 8
(C) 10
(D) 12
(E) 14"
2023,3 und 4,A1,D,1,False,references/2023_3und4_A1.png,"A1
A
B
C
D
E
Jonathan hat fünf gleiche Kerzen gleichzeitig angezündet.
Dann hat er sie nach und nach wieder ausgepustet.
Welche Kerze hat Jonathan zuerst ausgepustet?
(A) A
(B) B
(C) C
(D) D
(E) E"
2023,3 und 4,A2,C,1,False,references/2023_3und4_A2.png,"A2
50
CENT
?
CENT
?
CENT
?
CENT
1
CENT
Vom Einkauf bringt Paula 66 Cent zurück und
legt sie auf den Tisch. Die drei Münzen mit den
Fragezeichen haben denselben Wert. Welchen?
(A) 1 Cent
(B) 2 Cent
(C) 5 Cent
(D) 10 Cent
(E) 20 Cent"
2023,3 und 4,A3,E,1,False,references/2023_3und4_A3.png,"A3
1
2
3
4
Aus welchen beiden Teilen
kann das Quadrat gelegt
werden?
(A) 1 und 2
(B) 2 und 4
(C) 1 und 3
(D) 2 und 3
(E) 1 und 4"
2023,3 und 4,A4,C,1,False,references/2023_3und4_A4.png,"A4 Am Abend kehren alle 19 Ziegen auf den Bauernhof zurück. Es gibt zwei Ställe.
Die 1. Ziege geht in den großen Stall, die 2. in den kleinen, die 3. in den großen,
die 4. in den kleinen und so weiter. Wie viele Ziegen sind am Ende im großen Stall?
(A) 7
(B) 8
(C) 10
(D) 11
(E) 13"
2023,3 und 4,A5,A,1,False,references/2023_3und4_A5.png,"A5 Fatima hat eine durchsichtige Folie wie im Bild rechts. Sie faltet sie
entlang der gestrichelten Linie nach unten. Was ist nun zu sehen?
(A)
(B)
(C)
(D)
(E)"
2023,3 und 4,A6,B,2,False,references/2023_3und4_A6.png,"A6
1
2
3
4
5
6
7
8
9
10
11 12
1
5
Die dunkle Scheibe mit den zwei Löchern passt genau
auf das Ziﬀernblatt. Nun wird die dunkle Scheibe um
den Mittelpunkt gedreht.
Welche zwei Zahlen können gleichzeitig sichtbar sein?
(A) 4 und 9
(B) 5 und 9
(C) 4 und 10
(D) 5 und 10
(E) 6 und 9"
2023,3 und 4,A7,C,2,False,references/2023_3und4_A7.png,"A7 Die fünf Kinder in unserem Haus heißen Sarah, Vito, Ella, Antonio und Henry. Sie sind
4, 5, 6, 7 und 8 Jahre alt. Vito ist der Jüngste. Ella ist 2 Jahre älter als Antonio und
1 Jahr jünger als Henry. Wie alt ist Sarah?
(A) 4
(B) 5
(C) 6
(D) 7
(E) 8"
2023,3 und 4,A8,B,2,False,references/2023_3und4_A8.png,"A8 Leon will aus 3 der abgebildeten Scheiben einen Turm bauen.
Die 3 Scheiben sollen von unten nach oben immer kleiner werden.
Wie viele verschiedene Türme kann Leon bauen?
(A) 2
(B) 4
(C) 5
(D) 6
(E) 8
4-Punkte-Aufgaben"
2023,3 und 4,B1,A,2,False,references/2023_3und4_B1.png,"B1 Die Figur rechts wird mit den fünf abgebildeten Teilen vollständig bedeckt.
Welches Teil bedeckt dabei den schwarzen Punkt?
(A)
(B)
(C)
(D)
(E)"
2023,3 und 4,B2,C,2,False,references/2023_3und4_B2.png,"B2
grün
orange
blau
0 1 2 3 4 5 6 7 8 9 10 11 12
Minuten
Die Klasse 3b führt ein Theaterstück in der
Aula auf. Endlich werden die neuen bunten
Scheinwerfer benutzt! Der Plan zeigt, wann
welche Scheinwerfer leuchten.
Wie viele Minuten der Gesamtzeit leuchten
genau 2 Scheinwerfer gleichzeitig?
(A) 5 Minuten
(B) 6 Minuten
(C) 8 Minuten
(D) 9 Minuten
(E) 10 Minuten"
2023,3 und 4,B3,D,2,False,references/2023_3und4_B3.png,"B3 Im alten Bahnhof gibt es fünf Uhren. Eine geht richtig, eine geht eine Stunde vor
und eine geht eine Stunde nach. Zwei Uhren sind stehengeblieben.
Welche Uhr zeigt die richtige Uhrzeit?
(A)
1
2
3
4
5
6
7
8
9
10
11 12
(B)
1
2
3
4
5
6
7
8
9
10
11 12
(C)
1
2
3
4
5
6
7
8
9
10
11 12
(D)
1
2
3
4
5
6
7
8
9
10
11 12
(E)
1
2
3
4
5
6
7
8
9
10
11 12"
2023,3 und 4,B4,E,3,False,references/2023_3und4_B4.png,"B4 Frieda klebt die zwei Papierteile
auf den schwarzen Kreis,
der rechts abgebildet ist. Was kann Frieda dabei nicht erhalten?
(A)
(B)
(C)
(D)
(E)"
2023,3 und 4,B5,B,3,False,references/2023_3und4_B5.png,"B5 Bela möchte die Kreise in der Figur rechts farbig ausmalen. Dabei
sollen direkt miteinander verbundene Kreise verschiedene Farben
haben. Wie viele Farben braucht Bela dafür mindestens?
(A) 2
(B) 3
(C) 4
(D) 5
(E) 6"
2023,3 und 4,B6,A,3,False,references/2023_3und4_B6.png,"B6 Mein Opa hat einen neuen Kaninchenstall mit 4 Boxen gebaut.
In den linken Boxen sind insgesamt 7 Kaninchen, in den rechten
Boxen sind insgesamt 5 und in den oberen Boxen sind insgesamt 8.
Wie viele Kaninchen sind insgesamt in den unteren Boxen?
(A) 4
(B) 5
(C) 7
(D) 9
(E) 11"
2023,3 und 4,B7,E,3,False,references/2023_3und4_B7.png,"B7 Mit einer Autofähre werden 35 Personen und ihre 9 Autos transportiert. Zu jedem
Auto gehören entweder 3 oder 4 Personen. Wie viele Autos mit 4 Personen sind es?
(A) 4
(B) 5
(C) 6
(D) 7
(E) 8"
2023,3 und 4,B8,C,3,False,references/2023_3und4_B8.png,"B8
4
3
1
2
Anna will das Sudoku fertig ausfüllen. In jeder Zeile, in jeder Spalte
und in jedem der vier dick umrandeten Quadrate soll jede der Zahlen
1, 2, 3, 4 genau einmal stehen. Welche Summe haben die beiden
Zahlen, die Anna in die grauen Felder eintragen muss?
(A) 3
(B) 4
(C) 5
(D) 6
(E) 7
5-Punkte-Aufgaben
Gutshof"
2023,3 und 4,C1,D,3,False,references/2023_3und4_C1.png,"C1
Altmarkt
Bad Cantorplatz
Dom
Eisstadion
Flohgasse
Inga ist U-Bahn-Fahrerin auf der U-Bahn-Linie U23.
Sie pendelt zwischen Altmarkt und Gutshof hin und her.
Inga startet am Cantorplatz. Ihr 1. Halt ist am Dom.
Am 65. Halt macht Inga Pause. Wo ist das?
(A) Altmarkt
(B) Bad
(C) Eisstadion
(D) Flohgasse
(E) Gutshof"
2023,3 und 4,C2,B,3,False,references/2023_3und4_C2.png,"C2 Beim Frühstück stellt Lia fest: „Ich bin morgens nie Erste im Bad, Papa ist nie Zweiter
und Mama nie Dritte.“ Wie viele Reihenfolgen gibt es für die drei morgens im Bad?
(A) eine
(B) zwei
(C) vier
(D) fünf
(E) acht"
2023,3 und 4,C3,B,4,False,references/2023_3und4_C3.png,"C3 Für das Schulfest haben Bruno und Ludwig jeder 9 Luftballons aufgeblasen. Insgesamt
sind es 10 rote und 8 blaue Luftballons. Bruno hat doppelt so viele rote Luftballons
aufgeblasen wie blaue. Wie viele rote Luftballons hat Ludwig aufgeblasen?
(A) 3
(B) 4
(C) 5
(D) 6
(E) 7"
2023,3 und 4,C4,B,4,False,references/2023_3und4_C4.png,"C4 In einer alten Burg hängen 8 Gemälde an der Wand:
1
2
3
4
5
6
7
8
Auf 2 Gemälden sind Personen zu sehen. Auf den 6 anderen Gemälden sind nur Tiere
zu sehen. Bei 3 nebeneinander hängenden Gemälden ist immer ein Gemälde mit einer
Person dabei. Auf welchem der folgenden Gemälde ist eine Person zu sehen?
(A)
1
(B)
3
(C)
4
(D)
7
(E)
8"
2023,3 und 4,C5,A,4,False,references/2023_3und4_C5.png,"C5
5
6
?
Linus spielt mit einer alten Balkenwaage wie im Bild.
Er hat 6 Gewichte. Diese wiegen 1 kg, 2 kg, 3 kg, 4 kg,
5 kg und 6 kg. Er stellt 5 der Gewichte wie abgebildet
auf die Waage. Die Waage ist nun im Gleichgewicht.
Welches Gewicht hat Linus nicht auf die Waage gestellt?
(A) 1 kg
(B) 2 kg
(C) 3 kg
(D) 4 kg
(E) Es gibt mehrere Möglichkeiten."
2023,3 und 4,C6,D,4,False,references/2023_3und4_C6.png,"C6
7
9
8
9
6
9
8
Die Zahlen von 1 bis 7 werden in die 7 Kreise eingetragen. Zwischen
zwei benachbarten Kreisen steht immer die Summe dieser beiden
Zahlen. Welche Zahl wird in den grauen Kreis eingetragen?
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5"
2023,3 und 4,C7,E,4,False,references/2023_3und4_C7.png,"9
C7 Auf einem abgenutzten 60-cm-Lineal sind nur noch wenige Markierungen zu erkennen,
aber es kann jede der Längen 10 cm, 20 cm, 30 cm, 40 cm, 50 cm und 60 cm mit
einmaligem Anlegen des Lineals gemessen werden. Welches Lineal könnte das sein?
(A) 0
10
30
60
(B) 0
20
40
60
(C) 0
30
50
60
(D) 0
10
20
60
(E) 0
10
40
60"
2023,3 und 4,C8,E,4,False,references/2023_3und4_C8.png,"C8 Clara hat in einem 3×4-Rechteck 5 Kästchen schraﬃert. Ihr Bruder Simon schaut
kurz hin und versucht nun, es nachzumalen. Er zeigt Clara die folgenden Versuche.
Bei einem Versuch hat Simon die richtigen 5 Kästchen schraﬃert. Bei den anderen
sind von den schraﬃerten Kästchen nur 4 richtig und jeweils ein Kästchen ist falsch.
Welcher Versuch zeigt Claras Rechteck?
(A)
(B)
(C)
(D)
(E)"
2024,3 und 4,A1,A,1,False,references/2024_3und4_A1.png,"A1 Die Feuerwehrfrau hat es eilig. Sie muss das Feuer
löschen und sucht den schnellsten Weg dorthin.
Wie viele Leitern muss sie benutzen?
(A) 5
(B) 6
(C) 7
(D) 8
(E) 9"
2024,3 und 4,A2,D,1,False,references/2024_3und4_A2.png,"A2 Welches Quadrat ist in zwei unterschiedliche Teile geteilt?
(A)
(B)
(C)
(D)
(E)"
2024,3 und 4,A3,B,1,False,references/2024_3und4_A3.png,"A3 Auf dem Stück Kästchenpapier malt Erik die Spalte ganz links und
2 Zeilen rot aus. Wie viele Kästchen sind dann insgesamt rot?
(A) 14
(B) 16
(C) 19
(D) 20
(E) 22"
2024,3 und 4,A4,D,1,False,references/2024_3und4_A4.png,"A4
von vorn
Juna zeichnet auf ein Blatt Papier ein Rechteck. Dann faltet sie es und sieht:
Wie könnte das gefaltete Blatt von hinten aussehen?
(A)
(B)
(C)
(D)
(E)"
2024,3 und 4,A5,E,1,False,references/2024_3und4_A5.png,"A5
9
8
7
6
5
4
3
2
1
b
b
b
b
b
b
b
b
b
Bei einem Spiel stehen 9 Kinder im Kreis. Sie werfen reihum einen
Ball, immer zu dem Kind, das 2 Plätze weiter links steht. Das Kind
an Punkt 1 beginnt. Jedes Kind wirft den Ball genau einmal.
Ida wirft den Ball als Letzte. An welchem Punkt steht Ida?
(A) 2
(B) 4
(C) 6
(D) 7
(E) 8"
2024,3 und 4,A6,C,2,False,references/2024_3und4_A6.png,"A6 Vincent hat mehrere gleich große Würfel gestapelt. Nun will er noch einen
Würfel darauﬂegen. Wie könnte sein Bauwerk dann aussehen?
(A)
(B)
(C)
(D)
(E)"
2024,3 und 4,A7,B,2,False,references/2024_3und4_A7.png,"A7
497, 498, 499
An der Tafel waren 3 aufeinanderfolgende 3-stellige Zahlen
der Reihe nach angeschrieben. Lotta hat aus Spaß 4 Ziﬀern
weggewischt. Welche Ziﬀern hat Lotta von links nach rechts weggewischt?
(A) 8 4 5 9
(B) 9 4 4 9
(C) 8 3 2 7
(D) 7 4 4 8
(E) 9 5 6 9"
2024,3 und 4,A8,C,2,False,references/2024_3und4_A8.png,"A8 Vor dem Haus stehen 7 Mülltonnen. Sie sind gelb, schwarz oder blau, von jeder Farbe
eine andere Anzahl. Gelbe Tonnen gibt es am meisten. Wie viele gelbe Tonnen sind es?
(A) 2
(B) 3
(C) 4
(D) 5
(E) 6
4-Punkte-Aufgaben"
2024,3 und 4,B1,B,2,False,references/2024_3und4_B1.png,"B1 Der Koch in unserer Schulküche ist ein großer Känguru-Fan.
Er hat in diesem Jahr sogar ein Känguru-Poster aufgehängt.
Wie viele Fliesen sind hinter dem Poster?
(A) 32
(B) 35
(C) 38
(D) 44
(E) 49"
2024,3 und 4,B2,B,2,False,references/2024_3und4_B2.png,"B2
1
2
3
4
5
Projekt
Kim
Lena
Mika
Noel
Olga
Bald sind Projekttage. Fünf Freunde haben schon
angekreuzt, welche Projekte sie gut ﬁnden. Sie wurden
alle für Projekte eingeteilt, die sie gut ﬁnden. Aber jeder
wurde für ein anderes Projekt eingeteilt.
Für welches Projekt wurde Lena eingeteilt?
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5"
2024,3 und 4,B3,A,2,False,references/2024_3und4_B3.png,"B3 Aus dem rechts abgebildeten Turm entfernt Jasmin die 2. Scheibe von unten.
Aus dem so entstandenen Turm entfernt sie dann die 3. Scheibe von unten.
Aus dem nun entstandenen Turm entfernt sie dann die 4. Scheibe von unten.
Wie sieht der Turm jetzt aus?
(A)
(B)
(C)
(D)
(E)"
2024,3 und 4,B4,A,3,False,references/2024_3und4_B4.png,"B4
1 2
4 3
7 8
6 5
vorn
hinten
Thilo schreibt auf ein Blatt Papier so wie im Bild die Zahlen 1, 2, 3, 4.
Dann dreht er es um und schreibt auf die Rückseite so wie im Bild die
Zahlen 5, 6, 7, 8. Nun schneidet er das Blatt in vier Teile: ? 5 ? 7
Für welche Zahlen stehen die Fragezeichen?
(A) 1 und 3
(B) 3 und 4
(C) 1 und 2
(D) 2 und 3
(E) 1 und 4"
2024,3 und 4,B5,E,3,False,references/2024_3und4_B5.png,"B5
10 cm
Ada teilt das abgebildete Quadrat in ein Quadrat mit Seitenlänge 6 cm und
kleine Quadrate mit Seitenlänge 2 cm. Wie viele Quadrate erhält Ada?
(A) 9
(B) 11
(C) 13
(D) 15
(E) 17"
